abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"A pink 3-cent stamp issued in 1868 and depicting George Washington was bought by an anonymous bidder for $1,035,000, including commission."," In a sign that high-end collectibles may withstand the economic downturn, a near-record price for a rare postage stamp was set last week at an auction in New York City.","{'main': 'This 3 Cents Has Come a Long Way', 'kicker': None, 'content_kicker': None, 'print_headline': 'This 3 Cents Has Come a Long Way', 'name': None, 'seo': None, 'sub': None}",This 3 Cents Has Come a Long Way,-0.1,0.3,0.1590909090909091,0.40530303030303033,-0.05,0.4,2008,11
"Several thousand dollars in charges at Atelier, which many had initially assumed to be a high-end men’s store in New York, may have been made at a trade show for women’s boutique buyers.","One outstanding mystery of the hubbub over the $150,000 spent by the Republican National Committee to outfit Gov. Sarah Palin was several thousand dollars in charges at Atelier, which many had initially assumed to be a high-end men’s store in New York.","{'main': 'A New Wrinkle in Palin Clothing Hubbub', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",A New Wrinkle in Palin Clothing Hubbub,0.1590909090909091,0.23863636363636365,0.17272727272727273,0.3215909090909091,0.13636363636363635,0.45454545454545453,2008,11
"Proposition K, a measure added to Tuesday’s ballot, would effectively decriminalize trading sex for money.","SAN FRANCISCO  When Proposition K was added to Tuesday’s ballot, many people likely snickered at the possibility that San Francisco might take its place alongside such prostitute-friendly havens as Amsterdam and a few rural counties in nearby Nevada. ","{'main': 'San Francisco’s Prostitutes Support a Proposition', 'kicker': None, 'content_kicker': None, 'print_headline': 'In San Francisco, a Proposition Supported by Its Prostitutes', 'name': None, 'seo': None, 'sub': None}",San Francisco’s Prostitutes Support a Proposition,0.6,0.8,0.06,0.42000000000000004,0.0,0.0,2008,11
Barack Obama’s campaign said that the senator had no knowledge of the immigration status of a Kenyan relative who was reported to be living in the United States illegally.,"WASHINGTON  Responding to a report that a Kenyan relative of Senator Barack Obama was living in the United States illegally, his campaign said Saturday that he had no knowledge of her immigration status and that “any and all appropriate laws” should be followed. ","{'main': 'Obama Was Unaware of Aunt’s Status, Aides Say', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Was Unaware of Aunt’s Status, Aides Say', 'name': None, 'seo': None, 'sub': None}","Obama Was Unaware of Aunt’s Status, Aides Say",-0.25,0.25,0.0,0.3333333333333333,0.0,0.5,2008,11
Hard experience has shown that Ohio tends to offer intense matches and bleary eyes while awaiting election-night returns.,"CHILLICOTHE, Ohio  Two grandfathers, each with two grandchildren grabbing their hands, walk down the sidewalk in this city in the rolling Appalachian hills.","{'main': 'City and Rural, Tooth and Nail', 'kicker': 'Ohio', 'content_kicker': None, 'print_headline': 'City and Rural, Tooth and Nail', 'name': None, 'seo': None, 'sub': None}","City and Rural, Tooth and Nail",-0.04583333333333334,0.7708333333333333,-0.15555555555555556,0.2888888888888889,0.0,0.0,2008,11
"The McCain campaign is taking a page from Senator Hillary Rodham Clinton’s primary playbook to try to take Pennsylvania, which is knows it must take to win the White House."," PHILADELPHIA  The McCain campaign may be down in some polls by double-digit margins in Pennsylvania, which has not voted Republican in a presidential race since 1988. Yet the campaign knows it must take the state if it wants to win the White House, and it is taking a page from Senator Hillary Rodham Clinton’s primary playbook to try to do so. ","{'main': 'Battle Royal for a Big State', 'kicker': 'Pennsylvania', 'content_kicker': None, 'print_headline': 'Battle Royal For a Big State', 'name': None, 'seo': None, 'sub': None}",Battle Royal for a Big State,0.4000000000000001,0.3,0.24888888888888888,0.2577777777777778,0.0,0.1,2008,11
Senator John McCain used the political wattage of Gov. Arnold Schwarzenegger to reach out to Ohio independents at a rally in Columbus.,"COLUMBUS, Ohio  Senator John McCain used the political wattage of Gov. Arnold Schwarzenegger of California to reach out to Ohio independents at an ear-splitting rally in Ohio’s capital on Friday night. But in what might be a sign of the times, the two only filled half of the same hockey arena that President Bush had packed with 20,000 people on the eve of his re-election four years ago.","{'main': 'McCain, in Ohio Rally, Enlists Schwarzenegger', 'kicker': None, 'content_kicker': None, 'print_headline': 'McCain, in Ohio Rally, Enlists Schwarzenegger', 'name': None, 'seo': None, 'sub': None}","McCain, in Ohio Rally, Enlists Schwarzenegger",0.0,0.1,0.046666666666666676,0.4583333333333333,0.0,0.0,2008,11
"Once a solidly Republican state in presidential elections, Virginia is swinging into a battleground. Nowhere is this more apparent than in Loudoun County.","LEESBURG, Va. — At this time of year, the leaves in Virginia are still turning in warmer parts of the state, a symbol perhaps of the state’s regional shifts from red to shades of purple. ","{'main': 'In One County, Gusts of Change', 'kicker': 'Virginia', 'content_kicker': None, 'print_headline': 'ELECTORAL: \nVOTES 13 | ’04: BUSH: In One County, Gusts of Change', 'name': None, 'seo': None, 'sub': None}","In One County, Gusts of Change",0.18333333333333335,0.31666666666666665,0.0,0.0,0.0,0.0,2008,11
"Returning to the state that barely denied him the White House, Al Gore urged Floridians to take advantage of early voting and cast their ballots for Barack Obama.","WEST PALM BEACH, Fla.  Returning to the state that eight years ago made hanging chads famous and barely denied him the White House, former Vice President Al Gore urged Floridians on Friday to take advantage of early voting and cast their ballots for Senator Barack Obama.","{'main': 'In a Place of Bitter Defeat, Gore Stumps', 'kicker': None, 'content_kicker': None, 'print_headline': 'In a Place of Bitter Defeat, Gore Stumps', 'name': None, 'seo': None, 'sub': None}","In a Place of Bitter Defeat, Gore Stumps",0.05000000000000001,0.13333333333333333,0.13,0.28,-0.1,0.5,2008,11
Both candidates are spending time today on winning states the opposite party’s candidate picked up in 2004.,"Both candidates are spending time today on winning states the opposite party’s candidate picked up in 2004. Senator Barack Obama is in Missouri, for example, where The Times’s Jeff Zeleny tells us he is visiting a Republican stronghold:","{'main': 'The Saturday Word: Enemy Turf', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Saturday Word: Enemy Turf,0.25,0.375,0.25,0.375,0.0,0.0,2008,11
