abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
Christine Beatty pleaded guilty Monday to obstruction of justice for her part in the text-message sex scandal that led to the downfall of Detroit’s disgraced former mayor.,"DETROIT  The top aide to Detroit’s disgraced former mayor, Kwame M. Kilpatrick, pleaded guilty Monday to obstruction of justice and agreed to serve four months in jail for her part in the text-message sex scandal that led to Mr. Kilpatrick’s downfall.","{'main': 'Aide to Former Detroit Mayor Pleads Guilty in Sex Scandal', 'kicker': None, 'content_kicker': None, 'print_headline': 'Aide to Former Detroit Mayor Pleads Guilty in Sex Scandal', 'name': None, 'seo': None, 'sub': None}",Aide to Former Detroit Mayor Pleads Guilty in Sex Scandal,-0.25,0.5,-0.025,0.375,-0.25,0.5,2008,12
The mayor of Birmingham was arrested by federal agents and charged with taking bribes in exchange for doling out county financial business to a favored firm.,"BIRMINGHAM, Ala.  The mayor of this city, Larry P. Langford, was arrested by federal agents Monday and charged with taking bribes in exchange for doling out county financial business to a favored firm when he led the Jefferson County Commission from 2002 to 2006. ","{'main': 'Birmingham Mayor Accused of Trading County Deals for Cash and Clothes', 'kicker': None, 'content_kicker': None, 'print_headline': 'Birmingham Mayor Accused of Trading County Deals for Cash and Clothes', 'name': None, 'seo': None, 'sub': None}",Birmingham Mayor Accused of Trading County Deals for Cash and Clothes,0.20000000000000004,0.43333333333333335,0.20000000000000004,0.43333333333333335,0.0,0.0,2008,12
Gov. David A. Paterson confirmed on Monday that he will not appoint a replacement for Senator Hillary Rodham Clinton until Mrs. Clinton resigns from the United States Senate.,"Gov. David A. Paterson of New York confirmed on Monday that he will not appoint a replacement for Senator Hillary Rodham Clinton until Mrs. Clinton resigns from the United States Senate, which would not happen until January at the earliest. ","{'main': 'Paterson Deflects Senate Questions', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Paterson Deflects Senate Questions,0.4,1.0,0.2681818181818182,0.7272727272727273,0.0,0.0,2008,12
Barack Obama’s national security team includes two veteran cold warriors and a political rival whose records are all more hawkish than that of the new president.,"WASHINGTON  As President-elect Barack Obama introduces his national security team on Monday, it includes two veteran cold warriors and a political rival whose records are all more hawkish than that of the new president who will face them in the White House Situation Room.","{'main': 'A Handpicked Team for a Sweeping Shift in Foreign Policy', 'kicker': 'Washington Memo', 'content_kicker': None, 'print_headline': 'A Handpicked Team for a Foreign Policy Shift', 'name': None, 'seo': None, 'sub': None}",A Handpicked Team for a Sweeping Shift in Foreign Policy,0.007272727272727275,0.41090909090909095,0.006060606060606062,0.34242424242424246,-0.125,0.125,2008,12
The president talks a lot about his eight years in office and what he’ll do next.,"In what might be considered one of the first exit interviews, President Bush told ABC News’s Charles Gibson that during the eight years of his administration, the thing he was most “unprepared” for was the war in Iraq after the Sept. 11 terrorist attacks. But he also said that he felt he would have been compromising his principles if he later on had ordered a pull-out of troops from the country.","{'main': 'Bush: ‘I Was Unprepared for War’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Bush: ‘I Was Unprepared for War’,0.0,0.0,0.25,0.27777777777777773,0.0,0.0,2008,12
"Besides their impressive resumes and political star-power, a few of President-elect Barack Obama’s top cabinet choices have something else in common — hoop dreams.","Besides their impressive resumes and political star-power, a few of President-elect Barack Obama’s top cabinet choices have something else in common — hoop dreams.","{'main': 'Obama’s ‘Dream Team’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama’s ‘Dream Team’,0.2,0.44000000000000006,0.2,0.44000000000000006,0.0,0.0,2008,12
The modern cultural baggage of using honorifics in everyday conversation.,"Growing up, my friends had first names and adults didn’t. Looking back I don’t think I knew the full names of my parents’ friends or my friends’ parents. Even now I find it hard to call them Charlotte or Goldie or Stanley. ","{'main': 'What’s in a Last Name (II)', 'kicker': 'Motherlode', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",What’s in a Last Name (II),0.03333333333333335,0.3333333333333333,0.07708333333333332,0.35624999999999996,0.0,0.06666666666666667,2008,12
Will genetic determinism in sports keep children from even trying?,"So you can pay $149 to be told whether your child has a gene that may or may not be linked with athletic ability. That is the news on yesterday’s front page, where Juliet Macur wrote about a newly released product from Atlas Sports Genetics, which allows parents learn whether their child carries the version of a gene, called ACTN3, that makes for physical power or the version that makes for endurance. ","{'main': 'Being Bad (at Sports) Can Be Good', 'kicker': 'Motherlode', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Being Bad (at Sports) Can Be Good,0.0,0.0,0.06818181818181818,0.2987012987012987,5.551115123125783e-17,0.6333333333333333,2008,12
"President-elect Barack Obama has chosen his foreign policy adviser, Susan E. Rice, to be ambassador to the United Nations, picking an advocate of “dramatic action” against genocide.","CHICAGO  President-elect Barack Obama has chosen his foreign policy adviser, Susan E. Rice, to be ambassador to the United Nations, picking an advocate of “dramatic action” against genocide as he rounds out his national security team, Democrats close to the transition said Sunday.","{'main': 'Choice for U.N. Backs Action Against Mass Killings', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama’s Choice for U.N. Is Advocate of Strong Action Against Mass Killings', 'name': None, 'seo': None, 'sub': None}",Choice for U.N. Backs Action Against Mass Killings,-0.1527777777777778,0.27499999999999997,-0.1527777777777778,0.27499999999999997,0.1,0.1,2008,12
The agency will release a report that summarizes what officials call a “hugely ambitious” campaign to reshape its food inspection arm.,"After years of being criticized for its response to food-sickness outbreaks and contaminated imports, the Food and Drug Administration is stepping up efforts to convince the public and skeptical lawmakers that it is making progress in overhauling the nation’s food defenses.","{'main': 'F.D.A. Details Its Food Safety Campaign', 'kicker': None, 'content_kicker': None, 'print_headline': 'F.D.A. Details Its Food Safety Campaign', 'name': None, 'seo': None, 'sub': None}",F.D.A. Details Its Food Safety Campaign,0.25,0.75,-0.25,0.2833333333333333,0.0,0.0,2008,12
