abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
"Iowa’s Third District race between two veteran incumbents is one of the most closely watched in the country, and perhaps no one is watching more closely than Speaker John A. Boehner.","DES MOINES — The Champagne glasses ceased clinking, and for a moment, the plate of locally produced, thinly sliced prosciutto went untouched, as Representative Leonard L. Boswell took the floor at a cozy fund-raising event to plead his case for cash. ","{'main': 'Iowa House Battle Draws Speakers Present and Past', 'kicker': 'Full Swing', 'content_kicker': None, 'print_headline': 'Iowa House Battle Draws Speakers Present and Past', 'name': None, 'seo': None, 'sub': None}",Iowa House Battle Draws Speakers Present and Past,0.25,0.25,-0.19999999999999998,0.5333333333333333,-0.125,0.125,2012,6
Republicans quickly seized on Friday’s disappointing jobs report as fresh evidence of what they say are President Obama’s “job-killing” policies and further proof of the need for a new occupant in the White House next year.,Republicans quickly seized on Friday’s disappointing jobs report as fresh evidence of what they say are President Obama’s “job-killing” policies and further proof of the need for a new occupant in the White House next year.,"{'main': 'Republicans Assail Obama in Wake of Disappointing Jobs Report', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Republicans Assail Obama in Wake of Disappointing Jobs Report,0.02424242424242424,0.37922077922077924,0.02424242424242424,0.37922077922077924,-0.6,0.7,2012,6
The Wisconsin vote pitting Gov. Scott Walker against Tom Barrett will send a message about Americans’ attitudes toward candidates who cut collective bargaining rights.,"WAUKESHA, Wis. — If this was ever an election just about Wisconsin, it is far more than that now.","{'main': 'Recall Election Could Foretell November Vote', 'kicker': None, 'content_kicker': None, 'print_headline': 'Recall Election Could Foretell November Vote', 'name': None, 'seo': None, 'sub': None}",Recall Election Could Foretell November Vote,0.0,0.0,0.3,0.75,0.0,0.0,2012,6
The mistrial in the John Edwards case was the second time this year that a highly visible prosecution by the public integrity section of the Justice Department has collapsed.,"WASHINGTON — A judge’s declaration of a mistrial on Thursday in the John Edwards campaign finance case was a new setback for the Justice Department’s public integrity section, a once-vaunted watchdog that has been trying to rebuild itself after its botched prosecution of Senator Ted Stevens four years ago.","{'main': 'Another High-Profile Failure for a Justice Dept. Watchdog', 'kicker': None, 'content_kicker': None, 'print_headline': 'Another High-Profile Failure for a Justice Dept. Watchdog', 'name': None, 'seo': None, 'sub': None}",Another High-Profile Failure for a Justice Dept. Watchdog,0.05333333333333334,0.20222222222222222,0.06818181818181818,0.2606060606060606,-0.31666666666666665,0.3,2012,6
George Zimmerman was ordered to surrender to authorities after a prosecutor accused him of lying about his finances at a bail hearing., ,"{'main': 'Judge Tells Zimmerman He Must Go Back to Jail', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge Tells Zimmerman He Must Go Back to Jail', 'name': None, 'seo': None, 'sub': None}",Judge Tells Zimmerman He Must Go Back to Jail,0.0,0.0,0.0,0.0,-0.05,0.0,2012,6
"Prominent Democrats keep undermining President Obama’s central attack on Mitt Romney, in an unusually open show of defiance against the party’s presidential nominee.","Prominent Democrats keep undermining President Obama’s central attack on Mitt Romney, in an unusually open show of defiance against the party’s presidential nominee.","{'main': 'Bill Clinton Calls Romney’s Business Career ‘Sterling’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Bill Clinton Calls Romney’s Business Career ‘Sterling’,0.16666666666666666,0.5833333333333334,0.16666666666666666,0.5833333333333334,0.0,0.0,2012,6
"A federal judge on Thursday ordered Florida to stop enforcing several “burdensome” regulations on voter registration groups, but left in place the rest of a 2011 law tightening election rules.",MIAMI — A federal judge on Thursday ordered Florida to stop enforcing several “onerous” requirements on voter registration groups that were part of a law passed last year in an effort to tighten election rules.,"{'main': 'Judge Blocks Florida’s Voter Drive Rules', 'kicker': None, 'content_kicker': None, 'print_headline': 'Judge Blocks Florida&#8217;s Voter Drive Rules', 'name': None, 'seo': None, 'sub': None}",Judge Blocks Florida’s Voter Drive Rules,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,2012,6
"Gov. Scott Walker and his challenger, Tom Barrett, the mayor of Milwaukee, sparred over jobs, crime and collective bargaining rights.","The opposing candidates sat close, side by side, at a round table – the sort of debate setting that says friendly, intimate, low key. ","{'main': 'Sharp Words in Final Debate Before Wisconsin Recall Election', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Sharp Words in Final Debate Before Wisconsin Recall Election,0.0,0.0,0.075,0.5599999999999999,-0.0625,0.875,2012,6
"After being condemned as failing to uphold Catholic doctrine, the sisters are sending representatives to Rome to speak with Vatican officials.","The American nuns who were harshly condemned by the Vatican in April as failing to uphold Catholic doctrine finally responded on Friday in their own strong terms, saying the Vatican’s assessment was based on “unsubstantiated accusations” and a “flawed process,” and has caused scandal, pain and polarization in the Roman Catholic Church.","{'main': 'American Nuns Vow to Fight Vatican Criticism', 'kicker': None, 'content_kicker': None, 'print_headline': 'American Nuns Vow to Fight Vatican Criticism', 'name': None, 'seo': None, 'sub': None}",American Nuns Vow to Fight Vatican Criticism,0.0,0.1,0.04166666666666666,0.5166666666666666,0.0,0.0,2012,6
"President Obama’s campaign put out a video appeal from Anna Wintour, the editor in chief of Vogue magazine, the same day a grim jobs report was released.",Friday was a day of grim economic news — a jobs report that put an exclamation point on the financial struggles of average Americans.,"{'main': 'After a Day of Bad Economic News, an Invitation From Anna Wintour', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","After a Day of Bad Economic News, an Invitation From Anna Wintour",-0.5,0.5625,-0.23750000000000002,0.39999999999999997,-0.24999999999999992,0.43333333333333335,2012,6
"The former president says that Gov. Scott Walker has split the state, and that division does not work.","In a crowded, chilly park in downtown Milwaukee, former President Bill Clinton on Friday urged Wisconsin residents to remove Gov. Scott Walker from office in the state’s recall election next week, saying that the Republican governor had split the state and that division, as an overarching political philosophy, doesn’t work.","{'main': 'Bill Clinton Campaigns Against Walker in Wisconsin Recall Election', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Bill Clinton Campaigns Against Walker in Wisconsin Recall Election,0.0,0.0,-0.15,0.25,0.0,0.0,2012,6
"For the last seven months, the White House has blasted out a statement with the verb “recover” or “heal.” But the response to the May jobs report? No more healing, no more recovering.",The anemic jobs report released on Friday was one thing. But here’s another worrisome economic indicator: Even the White House written response this month dropped the words “recover” or “heal” in describing the economy.,"{'main': 'White House Strikes ‘Recover’ From Response to Jobs Report', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",White House Strikes ‘Recover’ From Response to Jobs Report,-0.22000000000000003,0.39333333333333337,0.1,0.1,0.0,0.0,2012,6
