abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
Democratic incumbents with large African-American constituencies are trying to soothe resentments incited by their support for Senator Hillary Rodham Clinton.,"Brooklyn’s 10th Congressional District, home to more African-Americans than any other in New York, gave Senator Barack Obama his highest margin of victory in the state. But the district’s longtime congressman, Edolphus Towns, did not share his constituency’s preference for Mr. Obama. Now some of those voters are pushing to oust him.","{'main': 'A New Campaign Charge: You Supported Clinton', 'kicker': None, 'content_kicker': None, 'print_headline': 'A New Campaign Charge: You Supported Clinton', 'name': None, 'seo': None, 'sub': None}",A New Campaign Charge: You Supported Clinton,0.21428571428571427,0.42857142857142855,0.17045454545454544,0.4431818181818182,0.13636363636363635,0.45454545454545453,2008,7
"The former secretary of state has been talking with both candidates about foreign policy, but everyone is mum on what other topics may have been broached.","If former Secretary of State Colin Powell wants to play a role in the next presidential administration — or in electing the next president, for that matter — he appears to be keeping his options open.","{'main': 'Powell Met With Obama, McCain in June', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Powell Met With Obama, McCain in June",-0.08333333333333333,0.16666666666666666,0.04,0.12,0.0,0.0,2008,7
The Olympics and two late political conventions are presenting complications for the Obama and McCain camps as they decide when to announce their choices.,WASHINGTON  It is a given these days that the toughest decisions Senators John McCain and Barack Obama will make this summer will be choosing running mates. But there is another choice that might prove important as well: when to make the announcement.,"{'main': 'Timing the Unveiling of Running Mates Will Be Tricky', 'kicker': 'On the Campaign', 'content_kicker': None, 'print_headline': 'Important Choices Await Obama and McCain', 'name': None, 'seo': None, 'sub': None}",Timing the Unveiling of Running Mates Will Be Tricky,-0.15,0.35,0.4,1.0,0.0,0.0,2008,7
"Senator Barack Obama is engaged in an intensive effort to reach out to conservative, born-again Christians.","WASHINGTON  Politically speaking, Susan Speakman is a different kind of evangelical.","{'main': 'Obama Courting Evangelicals Once Loyal to Bush', 'kicker': None, 'content_kicker': None, 'print_headline': 'Obama Courting Evangelicals Once Loyal to Bush', 'name': None, 'seo': None, 'sub': None}",Obama Courting Evangelicals Once Loyal to Bush,0.0,0.0,0.19999999999999998,0.5333333333333333,0.3333333333333333,0.8333333333333334,2008,7
A grand jury refused to indict a 62-year-old man who fatally shot two burglars last November as they fled his neighbor’s house.,HOUSTON  A grand jury on Monday refused to indict a 62-year-old man who fatally shot two burglars last November as they fled his neighbor’s house.,"{'main': 'Grand Jury Clears Texan in the Killing of 2 Burglars', 'kicker': None, 'content_kicker': None, 'print_headline': 'Grand Jury Clears Texan In the Killing Of 2 Burglars', 'name': None, 'seo': None, 'sub': None}",Grand Jury Clears Texan in the Killing of 2 Burglars,0.25,0.5333333333333333,0.25,0.5333333333333333,0.5,1.0,2008,7
The death of a 22-year-old man who had been taken into custody on the night the Boston Celtics won the N.B.A. championship has prompted an official investigation.,BOSTON The death of a 22-year-old man who had been taken into custody on the night the Boston Celtics won the N.B.A. championship has prompted an official investigation. ,"{'main': 'Man Taken Into Custody by Police in Boston Dies', 'kicker': None, 'content_kicker': None, 'print_headline': 'Man Taken Into Custody By Police in Boston Dies', 'name': None, 'seo': None, 'sub': None}",Man Taken Into Custody by Police in Boston Dies,0.0,0.0,0.0,0.0,0.0,0.0,2008,7
A huge patchwork of privately owned forest in northwest Montana will be permanently protected from development.,"DENVER  A huge patchwork of privately owned forest in northwest Montana  much of it abutting wilderness, and together almost a third the size of Rhode Island  will be permanently protected from development under an agreement announced Monday by two private conservation groups, the Nature Conservancy and the Trust for Public Land.","{'main': 'Deal Is Struck in Montana to Preserve Forest Areas', 'kicker': None, 'content_kicker': None, 'print_headline': 'Deal Is Struck in Montana To Preserve Forest Areas', 'name': None, 'seo': None, 'sub': None}",Deal Is Struck in Montana to Preserve Forest Areas,0.19999999999999998,0.6375,0.09999999999999999,0.3194444444444444,0.0,0.0,2008,7
"Senator John McCain stepped up his criticism of Senator Barack Obama, saying the presumptive Democratic nominee should break ties with Gen. Wesley Clark.","Updated | 7:43 p.m.: The fracas over Gen. Wesley Clark’s remarks regarding whether Senator John McCain’s military service qualifies him to be president continued Tuesday, as Mr. McCain stepped up his criticism of Senator Barack Obama, saying the presumptive Democratic nominee should break ties with Mr. Clark. ","{'main': 'Clark Stands By McCain Remarks; McCain Says Obama Should ‘Cut Him Loose’', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Clark Stands By McCain Remarks; McCain Says Obama Should ‘Cut Him Loose’,0.0,0.0,-0.1,0.1,-0.07692307692307693,0.2692307692307692,2008,7
A man who pretended to be a federal agent has stirred a legal and political controversy in a small Missouri town.,"GERALD, Mo.  Like so many rural communities in the country’s middle, this tiny town had wrestled for years with the woes of methamphetamine. Then, several months ago, a federal agent showed up.","{'main': 'Town Finds Drug Agent Is Really an Impostor', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Town Finds Drug Agent Is Really an Impostor,-0.016666666666666663,0.23333333333333336,0.1,0.2,0.2,0.2,2008,7
"At a news conference, the Democratic candidate says he definitely wants the former president to be campaigning for him.","ZANESVILLE, Ohio – So, how about that telephone call with Bill Clinton?","{'main': 'Obama’s Chat With Bill Clinton', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Obama’s Chat With Bill Clinton,0.1,0.05,0.0,0.0,0.0,0.0,2008,7
