abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
Barack Obama told a crowd in South Dakota that he called Hillary Clinton to congratulate her on the victory in Puerto Rico.,"Senator Hillary Rodham Clinton won the Puerto Rico primary on Sunday, another victory for her over Senator Barack Obama in the fight for the Democratic presidential nomination. ","{'main': 'The Primary in Puerto Rico', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Primary in Puerto Rico,0.0,0.0,0.4,0.5,0.4,0.5,2008,6
The Service Employees International Union is making a big change in how members deal with questions and grievances — they’ll now rely on call centers rather than union representatives.,"As 2,000 convention delegates gather in Puerto Rico, the Service Employees International Union is about to jettison a time-honored union tradition  having members go to their union representatives with their questions and grievances.","{'main': 'A Union President Presses for Growth Amid a New Round of Criticisms', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Union President Presses for Growth Amid a New Round of Criticisms', 'name': None, 'seo': None, 'sub': None}",A Union President Presses for Growth Amid a New Round of Criticisms,0.0,0.05,0.0,0.0,-0.03181818181818183,0.42727272727272725,2008,6
A fire at NBC Universal destroyed a vault full of video and television images and parts of a popular studio tour.,"UNIVERSAL CITY, Calif.  A massive fire erupted early Sunday at NBC Universal’s studio lot here, destroying a vault full of video and television images and parts of a popular studio tour, including the studio’s King Kong attraction.","{'main': 'Large Fire Strikes Universal Studio Lot', 'kicker': None, 'content_kicker': None, 'print_headline': 'Large Fire Strikes Universal Studio Lot', 'name': None, 'seo': None, 'sub': None}",Large Fire Strikes Universal Studio Lot,0.31666666666666665,0.4833333333333334,0.12142857142857143,0.39285714285714285,0.10714285714285714,0.21428571428571427,2008,6
"In her victory speech in Puerto Rico, Hillary Rodham Clinton tried to steer clear of direct criticism of Barack Obama, while also trying to convey to superdelegates that they should choose her in their final analysis.","Once again, we have the incongruous spectacle of Senator Hillary Rodham Clinton winning big in a contest while the nomination slips further and further from her reach.","{'main': 'Clinton’s Balancing Act', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Clinton’s Balancing Act,0.06666666666666667,0.5944444444444444,0.125,0.4625,0.0,0.0,2008,6
"Amid deep party divisions, officials agreed to give half a vote to disputed delegates, dealing a blow to Hillary Rodham Clinton.","WASHINGTON  To jeers and boos that showcased deep party divisions, Democratic Party officials agreed Saturday to seat delegates from the disputed Florida and Michigan primaries at the party’s convention in August but give them only half a vote each, dealing a setback to Senator Hillary Rodham Clinton.","{'main': 'Democrats Approve Deal on Michigan and Florida', 'kicker': None, 'content_kicker': None, 'print_headline': 'Democrats Approve Deal On Michigan and Florida', 'name': None, 'seo': None, 'sub': None}",Democrats Approve Deal on Michigan and Florida,-0.08333333333333333,0.2833333333333333,-0.05555555555555555,0.5222222222222223,0.0,0.0,2008,6
A new generation of evangelical Christians refuses to put politics at the center of its faith and rejects identification with the religious right.,"ST. LOUIS  Southern Baptists, as a rule, do not drink. But once a month, young congregants of the Journey, a Baptist church here, and their friends get together in the back room of a sprawling brew pub called the Schlafly Bottleworks to talk about the big questions: President Bush, faith and war, the meaning of life, and “what’s wrong with religion.” ","{'main': 'Taking Their Faith, but Not Their Politics, to the People', 'kicker': None, 'content_kicker': None, 'print_headline': 'Taking Their Faith, but Not Their Politics, to the People', 'name': None, 'seo': None, 'sub': None}","Taking Their Faith, but Not Their Politics, to the People",0.08051948051948052,0.33506493506493507,-0.08,0.27999999999999997,0.0,0.0,2008,6
Barack Obama said his estrangement took root in controversial remarks by the former pastor.,"ABERDEEN, S.D.  Senator Barack Obama has resigned his membership in Chicago’s Trinity United Church of Christ, which he attended for nearly two decades, following months of controversy about pastors and their political views.","{'main': 'Following Months of Criticism, Obama Quits His Church', 'kicker': None, 'content_kicker': None, 'print_headline': 'Democrats Approve Deal\nOn Michigan and Florida', 'name': None, 'seo': None, 'sub': None}","Following Months of Criticism, Obama Quits His Church",0.275,0.475,0.03333333333333333,0.19999999999999998,0.0,0.1,2008,6
"The party faces the drama of how, when and even whether Senator Hillary Rodham Clinton will drop out.","The big drama now facing the Democratic Party in the presidential contest is how, when and even whether Senator Hillary Rodham Clinton will depart the race.","{'main': 'No Road Map for Democrats as Race Ends', 'kicker': None, 'content_kicker': None, 'print_headline': 'No Democratic Road Map as Race Ends ', 'name': None, 'seo': None, 'sub': None}",No Road Map for Democrats as Race Ends,0.0,0.0,0.0,0.1,0.0,0.0,2008,6
A consistent message on how to respond to the delegate allocations.,"Senator Hillary Rodham Clinton’s campaign was out in full force on the Sunday shows, insisting that Mrs. Clinton will be leading in the popular vote at the end of the primary process this week and will be making a final appeal to the party’s uncommitted superdelegates on that basis. ","{'main': 'The Day After, Clinton Aides Push Delegate Fight', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","The Day After, Clinton Aides Push Delegate Fight",0.25,0.25,0.3375,0.7375,0.0,0.0,2008,6
"Unlike the original wave of Cuban exiles, the younger generation tends to be more in favor of unrestricted travel to Cuba for all Americans.",MIAMI  Baltasar Martin Garrote desperately wants to see his mother turn 86 in August at her home in Cuba. But an American law will not let him. ,"{'main': 'Democrats See Cuba Travel Limits as a Campaign Issue in Florida', 'kicker': None, 'content_kicker': None, 'print_headline': 'Democrats See Cuba Travel Limits as a Campaign Issue in Florida', 'name': None, 'seo': None, 'sub': None}",Democrats See Cuba Travel Limits as a Campaign Issue in Florida,0.2916666666666667,0.4166666666666667,0.1,0.05,0.0,0.0,2008,6
Two former senators greet the Republican on a stop in Nashville.,NASHVILLE – Senator John McCain spent so much of his appearance here at the Ryman Auditorium – one of the ancestral homes of the Grand Ole Opry – hammering Senator Barack Obama that an audience member rose during the question-and-answer session to note that Senator Hillary Rodham Clinton was still in the race.,"{'main': 'Even for McCain Crowd, Clinton’s Worth a Mention', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","Even for McCain Crowd, Clinton’s Worth a Mention",0.0,0.0,0.3,0.5625,0.3,0.1,2008,6
"Never before have so many states played a role in the nominating process, but in the end, will this year’s calendar be judged a success? Most Democrats think not.","Never before have so many states played host to so many meaningful Democratic primaries or caucuses. In places like Indiana, Puerto Rico and Montana, local Democratic leaders and newspaper editorials reveled in the presidential attention and at unexpectedly being players in an electoral process that they had for years observed only from a distance.","{'main': 'A Primary Calendar Democrats Will Never Forget', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",A Primary Calendar Democrats Will Never Forget,0.43333333333333335,0.3333333333333333,0.26666666666666666,0.5833333333333334,0.4,0.5,2008,6
"A fire at NBC Universal’s studio lot in Universal City, Calif., destroyed a vault full of movie and television images and parts of the popular studio tour. At least six firefighters were injured.","UNIVERSAL CITY, Calif.  A large fire erupted early Sunday at NBC Universal’s studio lot here, destroying a video vault full of movie and television images and parts of a popular studio tour.","{'main': 'Fire Destroys Parts of a Popular Movie Lot in California', 'kicker': None, 'content_kicker': None, 'print_headline': 'Fire Destroys Parts of a Popular Movie Lot in California', 'name': None, 'seo': None, 'sub': None}",Fire Destroys Parts of a Popular Movie Lot in California,0.12999999999999998,0.37,0.1520408163265306,0.3112244897959183,0.6,0.9,2008,6
"The senator keeps campaigning, with an assist from Chelsea, on the eve of South Dakota, Montana primaries.","YANKTON, S.D. — As Hillary Clinton closed out the penultimate day of the primary season here today, the press corps traveling with her was taking great pains to notice every possible sign or omen that her campaign was on its last legs.","{'main': 'Trading Places: Mother-Daughter Clinton Routine', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Trading Places: Mother-Daughter Clinton Routine,0.0,0.0,0.22000000000000003,0.4833333333333334,0.0,0.0,2008,6
"Senators met on Capitol Hill, and several leaders in the states came out for Barack Obama, along with two for Hillary Rodham Clinton.","Updated The superdelegate shuffle seems to be in full swing today, with senators meeting on Capitol Hill and several leaders in the states coming out for Senator Barack Obama, along with two for Senator Hillary Rodham Clinton. ","{'main': 'Superdelegate Swirl', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Superdelegate Swirl,0.0,0.0,0.175,0.275,0.0,0.0,2008,6
"Never before have so many states played a role in the nominating process, but in the end, will this year’s calendar be judged a success? Most Democrats think not.",WASHINGTON  Howard Dean convened the meeting of his party’s Rules and Bylaws Committee on Saturday with words of congratulation for a measure that will almost certainly be forever identified with his tenure as the chairman of the Democratic National Committee: the calendar of primaries and caucuses.,"{'main': 'A Primary Calendar Democrats Will Never Forget', 'kicker': 'On the Campaign', 'content_kicker': None, 'print_headline': 'A Parimary Calendar Democrats Will Never Forget', 'name': None, 'seo': None, 'sub': None}",A Primary Calendar Democrats Will Never Forget,0.43333333333333335,0.3333333333333333,0.21428571428571427,0.5714285714285714,0.4,0.5,2008,6
