abstract,lead_paragraph,headline,headline_main,abstract_polarity,abstract_subjectivity,lead_paragraph_polarity,lead_paragraph_subjectivity,headline_polarity,headline_subjectivity,year,month
A victim in the Colorado massacre used a new ad to push the issue of gun control.,"Stephen Barton was supposed to spend the fall teaching English in Russia on a Fulbright fellowship. But shortly after midnight on July 20, a gunman in a movie theater in Aurora, Colo., derailed those plans.","{'main': 'Aurora Victim Pushes Gun Issue With New Ad', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': 'Theater Shooting Survivor Makes an Appeal on Guns', 'name': None, 'seo': None, 'sub': None}",Aurora Victim Pushes Gun Issue With New Ad,0.03068181818181817,0.25227272727272726,0.0,0.15,0.03068181818181817,0.25227272727272726,2012,10
The ABC competition show “Dancing With the Stars” is a favorite among political media buyers as they seek out certain constituencies.,The ticket to the White House could be any number of things. Early voting. High turnout among the party’s base. Ohio.,"{'main': 'Flooding the Dance Floor With Political Pitches', 'kicker': None, 'content_kicker': None, 'print_headline': 'Flooding the Dance Floor With Political Pitches', 'name': None, 'seo': None, 'sub': None}",Flooding the Dance Floor With Political Pitches,0.2380952380952381,0.5571428571428572,-0.135,0.46,0.0,0.1,2012,10
"The University of Mississippi is commemorating the 50th anniversary of racial integration on campus, but some say it is not doing enough to recognize the school’s painful history.","OXFORD, Miss. — There still may be a few bullet holes in the stately white columns of the Lyceum, the Greek Revival building here that symbolizes the University of Mississippi, but most were unintentionally plastered over during a renovation years ago. ","{'main': '50 Years After Integration, Ole Miss Grapples With History', 'kicker': None, 'content_kicker': None, 'print_headline': '50 Years After Integration, Ole Miss Grapples With History', 'name': None, 'seo': None, 'sub': None}","50 Years After Integration, Ole Miss Grapples With History",-0.35,0.7,0.075,0.15,0.0,0.0,2012,10
"Mark Kantrowitz, an expert on paying for college, answers select reader questions about scholarships. Part 1.",Updated: Mr. Kantrowitz is no longer taking questions.,"{'main': 'Part 1: Answers to Readers’ Questions About Scholarships', 'kicker': 'The Choice', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Part 1: Answers to Readers’ Questions About Scholarships,0.0,0.0,0.0,0.0,0.0,0.0,2012,10
"President Obama visited his campaign’s field office in Henderson, Nev., on Monday to drop off pizza and meet with volunteers.",,"{'main': 'The Caucus Click: A Visit From Obama', 'kicker': 'The Caucus', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",The Caucus Click: A Visit From Obama,0.0,0.0,0.0,0.0,0.0,0.0,2012,10
Many in New Orleans are wondering what life will be like now that The Times-Picayune has gone from a daily to a newspaper that will appear three times a week.,"NEW ORLEANS — On Saturday night at the Howlin’ Wolf club in downtown New Orleans, they gathered to say goodbye. There were newspaper hats, brass instruments, toasts, rants, old friends who had not seen one another in years and recent co-workers who might not be seeing one another for a while.","{'main': 'For New Orleans, a Daily That’s No Longer Daily', 'kicker': None, 'content_kicker': None, 'print_headline': 'For New Orleans, a Daily That’s No Longer Daily', 'name': None, 'seo': None, 'sub': None}","For New Orleans, a Daily That’s No Longer Daily",0.21212121212121213,0.3181818181818182,0.09318181818181817,0.3397727272727273,0.04545454545454545,0.15151515151515152,2012,10
"Heidi Heitkamp, a Democrat running for the Senate, is well liked in this conservative state, making the contest a real fight.","MINOT, N.D. — Heidi Heitkamp, a Democratic Senate candidate, called Leonard Rademacher a few weeks ago looking for his vote, but Mr. Rademacher, a 74-year-old retiree, was feeling ill, so Ms. Heitkamp called him back.","{'main': '‘North Dakota Nice’ Plays Well in Senate Race', 'kicker': None, 'content_kicker': None, 'print_headline': '‘North Dakota Nice’ Plays Well in Senate Race', 'name': None, 'seo': None, 'sub': None}",‘North Dakota Nice’ Plays Well in Senate Race,0.4,0.55,-0.2333333333333333,0.3666666666666667,0.6,1.0,2012,10
"If presidential campaigns are like football games, we’ve probably been in the fourth quarter for a week or so.",You can think of a general election campaign as being divided into four quarters. ,"{'main': 'Sept. 30: Romney Down a Touchdown?', 'kicker': 'FiveThirtyEight', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",Sept. 30: Romney Down a Touchdown?,0.0,0.0,0.05000000000000002,0.5,-0.15555555555555556,0.2888888888888889,2012,10
The Seattle Police Department has begun 51 hyper-local Twitter accounts to provide crime reports.,"SEATTLE — The business of policing, as cops have known since at least the first bobbies on the beat, is partly about being seen on the job, having a local presence, even if it is just twirling a baton down the avenue.","{'main': 'Hey, @SeattlePD: What’s the Latest?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hey, @SeattlePD: What’s Going On Near Me?', 'name': None, 'seo': None, 'sub': None}","Hey, @SeattlePD: What’s the Latest?",0.0,0.0,-0.05138888888888889,0.2555555555555556,0.5,0.9,2012,10
"President Obama and Mitt Romney prepared for their debate, with the Obama administration fending off questions about its handling of the Benghazi attack.","LAS VEGAS — President Obama arrived here on Sunday to prepare for his first debate with Mitt Romney, leading in the polls nationally and in most of the critical states, but still fending off Republican criticism over the White House’s shifting accounts of the deadly September attack on the American diplomatic post in Benghazi, Libya.","{'main': 'As Candidates Drill for Debates, More Jousting on Libya', 'kicker': None, 'content_kicker': None, 'print_headline': 'As Candidates Practice Words, More Jousting On Libya Attack', 'name': None, 'seo': None, 'sub': None}","As Candidates Drill for Debates, More Jousting on Libya",0.0,0.0,0.09166666666666667,0.33888888888888885,0.5,0.5,2012,10
